"id","name","grid","homepage","rdf-schema#seeAlso","owl#sameAS","created"
"157394403","Baylor University","grid.252890.4","http://www.baylor.edu/","http://en.wikipedia.org/wiki/Baylor_University","http://dbpedia.org/resource/Baylor_University","2016-06-24"
"169499850","Daewoo Shipbuilding &amp; Marine Engineering","","http://www.dsme.co.kr/","http://en.wikipedia.org/wiki/Daewoo_Shipbuilding_&_Marine_Engineering","http://dbpedia.org/resource/Daewoo_Shipbuilding_&_Marine_Engineering","2016-06-24"
"177739611","Yangtze University","grid.410654.2","http://english.yangtzeu.edu.cn/","http://en.wikipedia.org/wiki/Yangtze_University","http://dbpedia.org/resource/Yangtze_University","2016-06-24"
"184656255","University of Liechtenstein","grid.445905.9","http://www.uni.li/","http://en.wikipedia.org/wiki/University_of_Liechtenstein","http://dbpedia.org/resource/University_of_Liechtenstein","2016-06-24"
"184779318","Anhembi Morumbi University","grid.461985.7","http://www.anhembi.br/","http://en.wikipedia.org/wiki/Anhembi_Morumbi_University","http://dbpedia.org/resource/Anhembi_Morumbi_University","2016-06-24"
"189949046","Integral University","grid.411723.2","http://www.iul.ac.in/","http://en.wikipedia.org/wiki/Integral_University_(Lucknow)","http://dbpedia.org/resource/Integral_University_(Lucknow)","2016-06-24"
"203428652","Metropolitan University College","grid.452633.5","http://www.phmetropol.dk/","http://en.wikipedia.org/wiki/Metropolitan_University_College","http://dbpedia.org/resource/Metropolitan_University_College","2016-06-24"
"205478545","Birsa Agricultural University","grid.444698.3","http://www.bauranchi.org/","http://en.wikipedia.org/wiki/Birsa_Agricultural_University","http://dbpedia.org/resource/Birsa_Agricultural_University","2016-06-24"
"208470662","Iuliu Ha&#x021B;ieganu University of Medicine and Pharmacy","grid.411040.0","http://www.umfcluj.ro/ro/","http://en.wikipedia.org/wiki/Iuliu_Hațieganu_University_of_Medicine_and_Pharmacy","http://dbpedia.org/resource/Iuliu_Hațieganu_University_of_Medicine_and_Pharmacy","2016-06-24"
"221450849","University of the B&#x00ED;o B&#x00ED;o","","http://www.ubiobio.cl/","http://en.wikipedia.org/wiki/University_of_the_Bío_Bío","http://dbpedia.org/resource/University_of_the_Bío_Bío","2016-06-24"
"221977067","Universidade Cat&#x00F3;lica de Pernambuco","grid.441972.d","http://www.unicap.br/","http://en.wikipedia.org/wiki/Catholic_University_of_Pernambuco","http://dbpedia.org/resource/Catholic_University_of_Pernambuco","2016-06-24"
"308582824","Murphy Oil","","http://www.murphyoilcorp.com/","http://en.wikipedia.org/wiki/Murphy_Oil","http://dbpedia.org/resource/Murphy_Oil","2016-06-24"
"862893732","Telkom University","grid.443017.5","http://www.telkomuniversity.ac.id/","http://en.wikipedia.org/wiki/Telkom_University","http://dbpedia.org/resource/Telkom_University","2016-06-24"
"877051005","II-VI Incorporated","","http://www.ii-vi.com/","http://en.wikipedia.org/wiki/Peltier","http://dbpedia.org/resource/Peltier","2016-06-24"
"877750273","Micro Electronics, Inc.","","http://www.microelectronics.com/","http://en.wikipedia.org/wiki/Micro_Electronics,_Inc.","http://dbpedia.org/resource/Micro_Electronics,_Inc.","2016-06-24"
"895358971","Entertainments National Service Association","","","http://en.wikipedia.org/wiki/Entertainments_National_Service_Association","http://dbpedia.org/resource/Entertainments_National_Service_Association","2016-06-24"
"899992584","Piramal Enterprises Ltd","grid.464986.1","http://www.piramal.com/","http://en.wikipedia.org/wiki/Piramal_Enterprises","http://dbpedia.org/resource/Piramal_Enterprises","2016-06-24"
"1281483626","National Disaster Management Authority","","http://www.ndma.gov.pk/","http://en.wikipedia.org/wiki/National_Disaster_Management_Authority_(Pakistan)","http://dbpedia.org/resource/National_Disaster_Management_Authority_(Pakistan)","2016-06-24"
"1289992829","North Carolina Department of Health and Human Services","grid.410399.6","http://www.dhhs.state.nc.us/","http://en.wikipedia.org/wiki/North_Carolina_Department_of_Health_and_Human_Services","http://dbpedia.org/resource/North_Carolina_Department_of_Health_and_Human_Services","2016-06-24"
"1298838906","Institut de Chimie des Substances Naturelles","grid.418214.a","http://www.icsn.cnrs-gif.fr/?lang=fr","http://en.wikipedia.org/wiki/Institut_de_Chimie_des_Substances_Naturelles","http://dbpedia.org/resource/Institut_de_Chimie_des_Substances_Naturelles","2016-06-24"
"1309287000","The Humane Society of the United States","grid.448476.d","http://humanesociety.org/","http://en.wikipedia.org/wiki/The_Humane_Society_of_the_United_States","http://dbpedia.org/resource/The_Humane_Society_of_the_United_States","2016-06-24"
"1323843004","Sunnybrook Health Sciences Centre","grid.413104.3","http://www.sunnybrook.ca/","http://en.wikipedia.org/wiki/Sunnybrook_Health_Sciences_Centre","http://dbpedia.org/resource/Sunnybrook_Health_Sciences_Centre","2016-06-24"
"1331256148","Houston Galveston Institute","","http://www.talkhgi.org/","http://en.wikipedia.org/wiki/Houston_Galveston_Institute","http://dbpedia.org/resource/Houston_Galveston_Institute","2016-06-24"
"1340161457","Stockholm Environment Institute","grid.425957.8","https://www.sei-international.org/","http://en.wikipedia.org/wiki/Stockholm_Environment_Institute","http://dbpedia.org/resource/Stockholm_Environment_Institute","2016-06-24"
"2800166025","Universidad Santo Tom&#x00E1;s","grid.442190.a","","http://en.wikipedia.org/wiki/Saint_Thomas_Aquinas_University","http://dbpedia.org/resource/Saint_Thomas_Aquinas_University","2018-05-17"
"2800486594","Nicosia General Hospital","grid.416192.9","","http://en.wikipedia.org/wiki/Nicosia_Old_General_Hospital","http://dbpedia.org/resource/Nicosia_Old_General_Hospital","2018-05-17"
"2800808753","Thales (Netherlands)","grid.424717.3","","http://en.wikipedia.org/wiki/Thales_Nederland","http://dbpedia.org/resource/Thales_Nederland","2018-05-17"
"2800849106","Australian Veterinary Association","grid.483993.c","","http://en.wikipedia.org/wiki/Australian_Veterinary_Association","http://dbpedia.org/resource/Australian_Veterinary_Association","2018-05-17"
"2800966917","Bangur Institute of Neurosciences","grid.418203.c","","http://en.wikipedia.org/wiki/Bangur_Institute_of_Neurosciences","http://dbpedia.org/resource/Bangur_Institute_of_Neurosciences","2018-05-17"
"2801463575","University Medical Center New Orleans","grid.470125.5","","http://en.wikipedia.org/wiki/University_Medical_Center_New_Orleans","http://dbpedia.org/resource/University_Medical_Center_New_Orleans","2018-05-17"
"2801704036","Manchester Royal Eye Hospital","grid.416375.2","","http://en.wikipedia.org/wiki/Manchester_Royal_Eye_Hospital","http://dbpedia.org/resource/Manchester_Royal_Eye_Hospital","2018-05-17"
"10805791","Kyoritsu Women&#039;s University","grid.411210.7","http://www.kyoritsu-wu.ac.jp/index.html","http://en.wikipedia.org/wiki/Kyoritsu_Women's_University","http://dbpedia.org/resource/Kyoritsu_Women's_University","2016-06-24"
"12404167","Sikkim Government College","","http://www.sgctadong.in/","http://en.wikipedia.org/wiki/Sikkim_Government_College,_Tadong","http://dbpedia.org/resource/Sikkim_Government_College,_Tadong","2016-06-24"
"12504272","Siddaganga Institute of Technology","","http://www.sit.ac.in/","http://en.wikipedia.org/wiki/Siddaganga_Institute_of_Technology","http://dbpedia.org/resource/Siddaganga_Institute_of_Technology","2016-06-24"
"23821868","American Public University System","grid.448850.5","http://www.apus.edu/","http://en.wikipedia.org/wiki/American_Public_University_System","http://dbpedia.org/resource/American_Public_University_System","2016-06-24"
"25547181","Bharat Heavy Electricals","grid.464736.4","http://www.bhel.com/","http://en.wikipedia.org/wiki/Bharat_Heavy_Electricals","http://dbpedia.org/resource/Bharat_Heavy_Electricals","2016-06-24"
"29796688","Consiglio per la ricerca e la sperimentazione in agricoltura","","","http://en.wikipedia.org/wiki/Consiglio_per_la_ricerca_e_la_sperimentazione_in_agricoltura","http://dbpedia.org/resource/Consiglio_per_la_ricerca_e_la_sperimentazione_in_agricoltura","2016-06-24"
"39498419","University of Wasit","grid.449814.4","http://uowasit.edu.iq/","http://en.wikipedia.org/wiki/University_of_Wasit","http://dbpedia.org/resource/University_of_Wasit","2016-06-24"
"48446326","Tsuruoka National College of Technology","grid.460073.6","http://www.tsuruoka-nct.ac.jp/","http://en.wikipedia.org/wiki/Tsuruoka_National_College_of_Technology","http://dbpedia.org/resource/Tsuruoka_National_College_of_Technology","2016-06-24"
"48664048","Kalamazoo College","grid.258346.e","http://www.kzoo.edu/","http://en.wikipedia.org/wiki/Kalamazoo_College","http://dbpedia.org/resource/Kalamazoo_College","2016-06-24"
"63525965","University of Western Sydney","","https://www.westernsydney.edu.au/","http://en.wikipedia.org/wiki/University_of_Western_Sydney","http://dbpedia.org/resource/University_of_Western_Sydney","2016-06-24"
"67479561","Australian Wine Research Institute","grid.452839.1","http://www.awri.com.au/","http://en.wikipedia.org/wiki/Australian_Wine_Research_Institute","http://dbpedia.org/resource/Australian_Wine_Research_Institute","2016-06-24"
"70284922","MTS Systems Corporation","grid.467470.6","http://www.mts.com/","http://en.wikipedia.org/wiki/MTS_Systems_Corporation","http://dbpedia.org/resource/MTS_Systems_Corporation","2016-06-24"
"79741504","Tata Institute of Social Sciences","grid.419871.2","http://www.tiss.edu/","http://en.wikipedia.org/wiki/Tata_Institute_of_Social_Sciences","http://dbpedia.org/resource/Tata_Institute_of_Social_Sciences","2016-06-24"
"86917102","Toin University of Yokohama","grid.412760.6","http://toin.ac.jp/univ/en/","http://en.wikipedia.org/wiki/Toin_University_of_Yokohama","http://dbpedia.org/resource/Toin_University_of_Yokohama","2016-06-24"
"92528248","Qatar Foundation","grid.418818.c","http://www.qf.org.qa/","http://en.wikipedia.org/wiki/Qatar_Foundation","http://dbpedia.org/resource/Qatar_Foundation","2016-06-24"
"94800806","Birzeit University","grid.22532.34","http://www.birzeit.edu/","http://en.wikipedia.org/wiki/Birzeit_University","http://dbpedia.org/resource/Birzeit_University","2016-06-24"
"96009557","Ebonyi State University","grid.412141.3","https://ebsu.edu.ng/","http://en.wikipedia.org/wiki/Ebonyi_State_University","http://dbpedia.org/resource/Ebonyi_State_University","2016-06-24"
"101000775","Ramnarain Ruia College","","http://www.ruiacollege.edu/","http://en.wikipedia.org/wiki/Ramnarain_Ruia_College","http://dbpedia.org/resource/Ramnarain_Ruia_College","2016-06-24"
"103187081","Smithsonian Institution","grid.1214.6","http://www.si.edu/","http://en.wikipedia.org/wiki/Smithsonian_Institution","http://dbpedia.org/resource/Smithsonian_Institution","2016-06-24"
"103390050","Ryukoku University","grid.440926.d","http://www.ryukoku.ac.jp/english2","http://en.wikipedia.org/wiki/Ryukoku_University","http://dbpedia.org/resource/Ryukoku_University","2016-06-24"
"114432678","Tafila Technical University","grid.449604.b","http://www.ttu.edu.jo/","http://en.wikipedia.org/wiki/Tafila_Technical_University","http://dbpedia.org/resource/Tafila_Technical_University","2016-06-24"
"125043107","Nathan Kline Institute for Psychiatric Research","grid.250263.0","http://www.rfmh.org/nki/","http://en.wikipedia.org/wiki/Nathan_Kline_Institute_for_Psychiatric_Research","http://dbpedia.org/resource/Nathan_Kline_Institute_for_Psychiatric_Research","2016-06-24"
"126548940","Delaware State University","grid.254989.b","http://www.desu.edu/","http://en.wikipedia.org/wiki/Delaware_State_University","http://dbpedia.org/resource/Delaware_State_University","2016-06-24"
"153555950","SAIT Polytechnic","grid.262804.a","http://www.sait.ca/","http://en.wikipedia.org/wiki/SAIT_Polytechnic","http://dbpedia.org/resource/SAIT_Polytechnic","2016-06-24"
"164915025","Mexican Social Security Institute","grid.419157.f","http://www.imss.gob.mx/","http://en.wikipedia.org/wiki/Mexican_Social_Security_Institute","http://dbpedia.org/resource/Mexican_Social_Security_Institute","2016-06-24"
"165476936","Vale","grid.466582.b","http://www.vale.com/","http://en.wikipedia.org/wiki/Vale_(mining_company)","http://dbpedia.org/resource/Vale_(mining_company)","2016-06-24"
"179038810","Westinghouse Electric Company","grid.422645.3","http://www.westinghousenuclear.com/","http://en.wikipedia.org/wiki/Westinghouse_Electric_Company","http://dbpedia.org/resource/Westinghouse_Electric_Company","2016-06-24"
"188884621","Lodz University of Technology","grid.412284.9","http://www.p.lodz.pl/en/","http://en.wikipedia.org/wiki/Lodz_University_of_Technology","http://dbpedia.org/resource/Lodz_University_of_Technology","2016-06-24"
"200694920","Johnson &amp; Wales University","grid.441348.e","http://www.jwu.edu/","http://en.wikipedia.org/wiki/Johnson_&_Wales_University","http://dbpedia.org/resource/Johnson_&_Wales_University","2016-06-24"
"202103088","Fugro","grid.426065.3","http://www.fugro.com/","http://en.wikipedia.org/wiki/Fugro","http://dbpedia.org/resource/Fugro","2016-06-24"
"204823248","Huazhong Agricultural University","grid.35155.37","http://www.hzau.edu.cn/","http://en.wikipedia.org/wiki/Huazhong_Agricultural_University","http://dbpedia.org/resource/Huazhong_Agricultural_University","2016-06-24"
"254029264","European University Viadrina","grid.33018.39","http://www.europa-uni.de/en/index.html","http://en.wikipedia.org/wiki/Viadrina_European_University","http://dbpedia.org/resource/Viadrina_European_University","2016-06-24"
"903604750","McMaster-Carr","","http://www.mcmaster.com/","http://en.wikipedia.org/wiki/McMaster-Carr","http://dbpedia.org/resource/McMaster-Carr","2016-06-24"
"915186636","Unica Corporation","","http://www.unica.com/","http://en.wikipedia.org/wiki/Unica_Corporation","http://dbpedia.org/resource/Unica_Corporation","2016-06-24"
"931913249","Norwegian School of Economics","grid.424606.2","http://www.nhh.no/","http://en.wikipedia.org/wiki/Norwegian_School_of_Economics","http://dbpedia.org/resource/Norwegian_School_of_Economics","2016-06-24"
"1280943186","South Carolina Department of Health and Environmental Control","grid.280471.8","http://www.scdhec.gov/","http://en.wikipedia.org/wiki/South_Carolina_Department_of_Health_and_Environmental_Control","http://dbpedia.org/resource/South_Carolina_Department_of_Health_and_Environmental_Control","2016-06-24"
"1311099166","Academia Sinica Institute of Astronomy and Astrophysics","grid.482250.9","http://www.asiaa.sinica.edu.tw/","http://en.wikipedia.org/wiki/Academia_Sinica_Institute_of_Astronomy_and_Astrophysics","http://dbpedia.org/resource/Academia_Sinica_Institute_of_Astronomy_and_Astrophysics","2016-06-24"
"1329324871","Holy Family Hospital","grid.414323.3","http://www.hfhdelhi.org/","http://en.wikipedia.org/wiki/Holy_Family_Hospital_(New_Delhi)","http://dbpedia.org/resource/Holy_Family_Hospital_(New_Delhi)","2016-06-24"
"1331816111","Geoscience Australia","grid.452453.1","http://www.ga.gov.au/","http://en.wikipedia.org/wiki/Geoscience_Australia","http://dbpedia.org/resource/Geoscience_Australia","2016-06-24"
"1338438537","Isuzu Motors","grid.487011.b","http://www.isuzu.co.jp/world/index.html","http://en.wikipedia.org/wiki/Isuzu_Motors","http://dbpedia.org/resource/Isuzu_Motors","2016-06-24"
"1342364093","United Kingdom Ministry of Justice","","https://www.gov.uk/government/organisations/ministry-of-justice","http://en.wikipedia.org/wiki/Ministry_of_Justice_(United_Kingdom)","http://dbpedia.org/resource/Ministry_of_Justice_(United_Kingdom)","2016-06-24"
"2800392559","Royal Stoke University Hospital","grid.439344.d","","http://en.wikipedia.org/wiki/Royal_Stoke_University_Hospital","http://dbpedia.org/resource/Royal_Stoke_University_Hospital","2018-05-17"
"2800419323","Princess Margaret Hospital for Children","grid.410667.2","","http://en.wikipedia.org/wiki/Princess_Margaret_Hospital_for_Children","http://dbpedia.org/resource/Princess_Margaret_Hospital_for_Children","2018-05-17"
"2800672263","Scunthorpe General Hospital","grid.415410.5","","http://en.wikipedia.org/wiki/Scunthorpe_General_Hospital","http://dbpedia.org/resource/Scunthorpe_General_Hospital","2018-05-17"
"2800747041","Korea Aerospace Research Institute","grid.453672.1","","http://en.wikipedia.org/wiki/Korea_Aerospace_Research_Institute","http://dbpedia.org/resource/Korea_Aerospace_Research_Institute","2018-05-17"
"2800820611","Korea Foundation","grid.454096.a","","http://en.wikipedia.org/wiki/Korea_Foundation","http://dbpedia.org/resource/Korea_Foundation","2018-05-17"
"2801749607","Fundaci&#x00F3;n Instituto Leloir","grid.418081.4","","http://en.wikipedia.org/wiki/Leloir_Institute","http://dbpedia.org/resource/Leloir_Institute","2018-05-17"
"2802777525","R.O.C Military Academy","grid.462733.7","","http://en.wikipedia.org/wiki/Republic_of_China_Military_Academy","http://dbpedia.org/resource/Republic_of_China_Military_Academy","2018-05-17"
"3018768319","Ente Ospedaliero Ospedali Galliera","grid.450697.9","http://www.galliera.it/","","","2020-05-01"
"3018894209","State University of Surabaya","grid.264285.f","http://www.unesa.ac.id/","http://en.wikipedia.org/wiki/Surabaya_State_University","http://dbpedia.org/resource/Surabaya_State_University","2020-05-01"
"19630809","Mario Negri Institute for Pharmacological Research","grid.4527.4","http://www.marionegri.it/","http://en.wikipedia.org/wiki/Mario_Negri_Institute_for_Pharmacological_Research","http://dbpedia.org/resource/Mario_Negri_Institute_for_Pharmacological_Research","2016-06-24"
"27920566","Saginaw Valley State University","grid.262914.a","http://www.svsu.edu/","http://en.wikipedia.org/wiki/Saginaw_Valley_State_University","http://dbpedia.org/resource/Saginaw_Valley_State_University","2016-06-24"
"33586908","Pandit Deendayal Petroleum University","grid.449189.9","http://www.pdpu.ac.in/","http://en.wikipedia.org/wiki/Pandit_Deendayal_Petroleum_University","http://dbpedia.org/resource/Pandit_Deendayal_Petroleum_University","2016-06-24"
"37573787","Entergy","","http://entergy.com/","http://en.wikipedia.org/wiki/Entergy","http://dbpedia.org/resource/Entergy","2016-06-24"
"37574244","Sichuan Agricultural University","grid.80510.3c","http://english.sicau.edu.cn/","http://en.wikipedia.org/wiki/Sichuan_Agricultural_University","http://dbpedia.org/resource/Sichuan_Agricultural_University","2016-06-24"
"49496784","Beijing City University","grid.461929.1","http://www.bcu.edu.cn/","http://en.wikipedia.org/wiki/Beijing_City_University","http://dbpedia.org/resource/Beijing_City_University","2016-06-24"
"65773148","Garrett&#x2013;Evangelical Theological Seminary","grid.446854.f","http://www.garrett.edu/","http://en.wikipedia.org/wiki/Garrett–Evangelical_Theological_Seminary","http://dbpedia.org/resource/Garrett–Evangelical_Theological_Seminary","2016-06-24"
"65901052","Volvo Construction Equipment","","http://volvoce.com/","http://en.wikipedia.org/wiki/Volvo_Construction_Equipment","http://dbpedia.org/resource/Volvo_Construction_Equipment","2016-06-24"
"67031392","Carleton University","grid.34428.39","https://carleton.ca/","http://en.wikipedia.org/wiki/Carleton_University","http://dbpedia.org/resource/Carleton_University","2016-06-24"
"68947357","University of Strasbourg","grid.11843.3f","http://www.unistra.fr/","http://en.wikipedia.org/wiki/University_of_Strasbourg","http://dbpedia.org/resource/University_of_Strasbourg","2016-06-24"
"71830129","ThyssenKrupp","grid.6615.4","http://www.thyssenkrupp.com/","http://en.wikipedia.org/wiki/ThyssenKrupp","http://dbpedia.org/resource/ThyssenKrupp","2016-06-24"
"71926707","Federal University of Roraima","","","","","2016-06-24"
"75420490","LSU Health Sciences Center New Orleans","grid.279863.1","http://www.lsuhsc.edu/","http://en.wikipedia.org/wiki/LSU_Health_Sciences_Center_New_Orleans","http://dbpedia.org/resource/LSU_Health_Sciences_Center_New_Orleans","2016-06-24"
"87424562","Ithaca College","grid.257949.4","http://www.ithaca.edu/","http://en.wikipedia.org/wiki/Ithaca_College","http://dbpedia.org/resource/Ithaca_College","2016-06-24"
"91047523","Bath Spa University","grid.252874.e","http://www.bathspa.ac.uk/","http://en.wikipedia.org/wiki/Bath_Spa_University","http://dbpedia.org/resource/Bath_Spa_University","2016-06-24"
"99157191","NTT DoCoMo","","http://www.nttdocomo.com/","http://en.wikipedia.org/wiki/NTT_DoCoMo","http://dbpedia.org/resource/NTT_DoCoMo","2016-06-24"
"106099507","KTHM College","","http://www.kthmcollege.ac.in/","http://en.wikipedia.org/wiki/KTHM_College","http://dbpedia.org/resource/KTHM_College","2016-06-24"
"112713213","Gaston Berger University","grid.442784.9","http://www.ugb.sn/","http://en.wikipedia.org/wiki/Gaston_Berger_University","http://dbpedia.org/resource/Gaston_Berger_University","2016-06-24"
"119092355","National Institute on Disability and Rehabilitation Research","","","http://en.wikipedia.org/wiki/National_Institute_on_Disability,_Independent_Living,_and_Rehabilitation_Research","http://dbpedia.org/resource/National_Institute_on_Disability,_Independent_Living,_and_Rehabilitation_Research","2016-06-24"
"132125694","Alberta Research Council","","http://www.arc.ab.ca/","http://en.wikipedia.org/wiki/Alberta_Research_Council","http://dbpedia.org/resource/Alberta_Research_Council","2016-06-24"
"132950312","Escola Bahiana de Medicina e Sa&#x00FA;de P&#x00FA;blica","grid.414171.6","http://www.bahiana.edu.br/","http://en.wikipedia.org/wiki/Escola_Bahiana_de_Medicina_e_Saúde_Pública","http://dbpedia.org/resource/Escola_Bahiana_de_Medicina_e_Saúde_Pública","2016-06-24"
"133533813","Gangneung&#x2013;Wonju National University","grid.411733.3","http://www.gwnu.ac.kr/","http://en.wikipedia.org/wiki/Gangneung-Wonju_National_University","http://dbpedia.org/resource/Gangneung-Wonju_National_University","2016-06-24"
"134627825","Schlumberger Oilfield Services","","","http://en.wikipedia.org/wiki/Schlumberger_Oilfield_Services","http://dbpedia.org/resource/Schlumberger_Oilfield_Services","2016-06-24"
"137967721","Map&#x00FA;a Institute of Technology","grid.462492.f","http://www.mapua.edu.ph/","http://en.wikipedia.org/wiki/Mapúa_Institute_of_Technology","http://dbpedia.org/resource/Mapúa_Institute_of_Technology","2016-06-24"
"139506611","Institut d&#039;&#x00E9;tudes politiques de Bordeaux","grid.435453.0","http://www.sciencespobordeaux.fr/","http://en.wikipedia.org/wiki/Institut_d'études_politiques_de_Bordeaux","http://dbpedia.org/resource/Institut_d'études_politiques_de_Bordeaux","2016-06-24"
"140786321","Tibet University","grid.440680.e","http://www.utibet.edu.cn/","http://en.wikipedia.org/wiki/Tibet_University","http://dbpedia.org/resource/Tibet_University","2016-06-24"
"146165071","Universidade Federal de Vi&#x00E7;osa","grid.12799.34","http://www.ufv.br/","http://en.wikipedia.org/wiki/Federal_University_of_Viçosa","http://dbpedia.org/resource/Federal_University_of_Viçosa","2016-06-24"
"152743029","Kaohsiung Medical University","grid.412019.f","http://www.kmu.edu.tw/","http://en.wikipedia.org/wiki/Kaohsiung_Medical_University","http://dbpedia.org/resource/Kaohsiung_Medical_University","2016-06-24"
"154970844","Jaypee Institute of Information Technology","grid.419639.0","http://www.jiit.ac.in/","http://en.wikipedia.org/wiki/Jaypee_Institute_of_Information_Technology","http://dbpedia.org/resource/Jaypee_Institute_of_Information_Technology","2016-06-24"
"157614274","University of Cape Town","grid.7836.a","http://www.uct.ac.za/","http://en.wikipedia.org/wiki/University_of_Cape_Town","http://dbpedia.org/resource/University_of_Cape_Town","2016-06-24"
"157850169","Indian Health Service","grid.414598.5","http://www.ihs.gov/","http://en.wikipedia.org/wiki/Indian_Health_Service","http://dbpedia.org/resource/Indian_Health_Service","2016-06-24"
"163770644","Okayama University","grid.261356.5","http://www.okayama-u.ac.jp/index_e.html","http://en.wikipedia.org/wiki/Okayama_University","http://dbpedia.org/resource/Okayama_University","2016-06-24"
"164061489","University of Papua New Guinea","grid.412690.8","http://www.upng.ac.pg/","http://en.wikipedia.org/wiki/University_of_Papua_New_Guinea","http://dbpedia.org/resource/University_of_Papua_New_Guinea","2016-06-24"
"165259314","Dr. Babasaheb Ambedkar Marathwada University","grid.412084.b","http://www.bamu.ac.in/","http://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_Marathwada_University","http://dbpedia.org/resource/Dr._Babasaheb_Ambedkar_Marathwada_University","2016-06-24"
"167420956","Vilnius Gediminas Technical University","grid.9424.b","http://www.vgtu.lt/en","http://en.wikipedia.org/wiki/Vilnius_Gediminas_Technical_University","http://dbpedia.org/resource/Vilnius_Gediminas_Technical_University","2016-06-24"
"170203145","Laboratory of Molecular Biology","grid.42475.30","http://www2.mrc-lmb.cam.ac.uk/","http://en.wikipedia.org/wiki/Laboratory_of_Molecular_Biology","http://dbpedia.org/resource/Laboratory_of_Molecular_Biology","2016-06-24"
"171818078","Nitto Denko","grid.471208.8","http://www.nitto.com/","http://en.wikipedia.org/wiki/Nitto_Denko","http://dbpedia.org/resource/Nitto_Denko","2016-06-24"
"174928790","AlliedSignal","","","http://en.wikipedia.org/wiki/AlliedSignal","http://dbpedia.org/resource/AlliedSignal","2016-06-24"
"177738480","Japan Advanced Institute of Science and Technology","grid.444515.5","http://www.jaist.ac.jp/","http://en.wikipedia.org/wiki/Japan_Advanced_Institute_of_Science_and_Technology","http://dbpedia.org/resource/Japan_Advanced_Institute_of_Science_and_Technology","2016-06-24"
"183638586","Parthenope University of Naples","grid.17682.3a","http://www.uniparthenope.it/","http://en.wikipedia.org/wiki/Parthenope_University_of_Naples","http://dbpedia.org/resource/Parthenope_University_of_Naples","2016-06-24"
"186356647","Kazan State Medical University","grid.78065.3c","http://www.kgmu.kcn.ru/","http://en.wikipedia.org/wiki/Kazan_State_Medical_University","http://dbpedia.org/resource/Kazan_State_Medical_University","2016-06-24"
"188538660","University of Colorado Boulder","grid.266190.a","http://www.colorado.edu/","http://en.wikipedia.org/wiki/University_of_Colorado_Boulder","http://dbpedia.org/resource/University_of_Colorado_Boulder","2016-06-24"
"192168892","National University of Kaohsiung","grid.412111.6","http://www.nuk.edu.tw//","http://en.wikipedia.org/wiki/National_University_of_Kaohsiung","http://dbpedia.org/resource/National_University_of_Kaohsiung","2016-06-24"
"192358263","International Center for Agricultural Research in the Dry Areas","grid.475190.e","http://www.icarda.org/","http://en.wikipedia.org/wiki/International_Center_for_Agricultural_Research_in_the_Dry_Areas","http://dbpedia.org/resource/International_Center_for_Agricultural_Research_in_the_Dry_Areas","2016-06-24"
"194669558","Akebono Brake Industry","grid.479989.2","http://www.akebono-brake.com/english/index.html","http://en.wikipedia.org/wiki/Akebono_Brake_Industry","http://dbpedia.org/resource/Akebono_Brake_Industry","2016-06-24"
"200475212","Graduate University for Advanced Studies","grid.275033.0","http://www.soken.ac.jp/","http://en.wikipedia.org/wiki/Graduate_University_for_Advanced_Studies","http://dbpedia.org/resource/Graduate_University_for_Advanced_Studies","2016-06-24"
"207852960","Saskatchewan Research Council","grid.437797.9","http://www.src.sk.ca/","http://en.wikipedia.org/wiki/Saskatchewan_Research_Council","http://dbpedia.org/resource/Saskatchewan_Research_Council","2016-06-24"
"220289513","American University of Central Asia","grid.182810.2","http://www.auca.kg/","http://en.wikipedia.org/wiki/American_University_of_Central_Asia","http://dbpedia.org/resource/American_University_of_Central_Asia","2016-06-24"
"250520410","Prairie View A&amp;M University","grid.262103.4","http://www.pvamu.edu/","http://en.wikipedia.org/wiki/Prairie_View_A&M_University","http://dbpedia.org/resource/Prairie_View_A&M_University","2016-06-24"
"340769929","Infraero","","http://www.infraero.gov.br/","http://en.wikipedia.org/wiki/Infraero","http://dbpedia.org/resource/Infraero","2016-06-24"
"893118138","Nationwide Mutual Insurance Company","grid.467498.0","http://www.nationwide.com/","http://en.wikipedia.org/wiki/Nationwide_Mutual_Insurance_Company","http://dbpedia.org/resource/Nationwide_Mutual_Insurance_Company","2016-06-24"
"917184967","Bank of China","grid.464341.0","http://www.boc.cn/","http://en.wikipedia.org/wiki/Bank_of_China","http://dbpedia.org/resource/Bank_of_China","2016-06-24"
"920565841","Coffey International","","http://www.coffey.com/","http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4497479","http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=4497479","2016-06-24"
"1287339526","Reserve Bank of India","grid.465042.1","http://www.rbi.org.in/","http://en.wikipedia.org/wiki/Reserve_Bank_of_India","http://dbpedia.org/resource/Reserve_Bank_of_India","2016-06-24"
"1287643137","Beth Israel Medical Center","grid.471368.f","http://www.mountsinai.org/locations/beth-israel","http://en.wikipedia.org/wiki/Mount_Sinai_Beth_Israel","http://dbpedia.org/resource/Mount_Sinai_Beth_Israel","2016-06-24"
"1341194114","Texas Parks and Wildlife Department","grid.448447.f","http://tpwd.texas.gov/","http://en.wikipedia.org/wiki/Texas_Parks_and_Wildlife_Department","http://dbpedia.org/resource/Texas_Parks_and_Wildlife_Department","2016-06-24"
