"id","name","ispartof","location","homepage","timeline.owl#start","timeline.owl#end","abstractregistrationdate","notificationduedate","submissiondeadlinedate","finalversionduedate","created"
"109182709","IPCO 2014","1184093072","http://dbpedia.org/resource/Bonn","http://www.or.uni-bonn.de/ipco/","2014-06-23","2014-06-25",NULL,"2014-01-31","2013-11-15","2014-03-31","2016-06-24"
"134715934","CPM 2015","1192804102","http://dbpedia.org/resource/Ischia","http://www.cpm2015.di.unisa.it","2015-06-28","2015-07-01",NULL,"2015-03-31","2015-02-02","2015-04-15","2016-06-24"
"144982894","SIGCOMM 2007","1152462849","http://dbpedia.org/resource/Kyoto","http://www.sigcomm.org/","2007-08-27","2007-08-31",NULL,NULL,NULL,NULL,"2016-06-24"
"146475652","ICWSM 2015","1124713781","http://dbpedia.org/resource/Oxford","http://www.icwsm.org/2015/index.php","2015-05-26","2015-05-29","2015-01-18","2015-03-09","2015-01-23","2015-03-17","2016-06-24"
"165587382","GIR 2013","1204605585","http://dbpedia.org/resource/Orlando,_Florida","http://www.geo.uzh.ch/~rsp/gir13","2013-11-05","2013-11-05",NULL,NULL,"2013-08-16",NULL,"2016-06-24"
"187462725","IH 2009","1175805213","http://dbpedia.org/resource/Darmstadt","http://www.ih09.tu-darmstadt.de/","2009-06-07","2009-06-10",NULL,"2009-04-06","2009-02-01",NULL,"2016-06-24"
"205406909","WEBIST 2008","1156749314","http://dbpedia.org/resource/Funchal","http://www.webist.org/","2008-05-04","2008-05-07",NULL,NULL,"2007-10-13",NULL,"2016-06-24"
"569291331","DS 2015","1132231445","http://dbpedia.org/resource/Banff,_Alberta","http://ds2014.ijs.si/index.php?page=ds2015","2015-10-04","2015-10-06",NULL,NULL,"2015-05-11",NULL,"2016-06-24"
"642745962","BIS 2015","1148878455","http://dbpedia.org/resource/Poznań","http://bis.kie.ue.poznan.pl/bis2015","2015-06-24","2015-06-26",NULL,NULL,"2014-12-19",NULL,"2016-06-24"
"655031694","ISCAS 2010","1192710900","http://dbpedia.org/resource/Paris","http://www.iscas2010.org/","2010-05-30","2010-06-02",NULL,NULL,"2009-10-09",NULL,"2016-06-24"
"2322038811","MATES 2015","1194923781","http://dbpedia.org/resource/Cottbus","http://www.mates2015.de/","2015-09-28","2015-10-02",NULL,"2015-06-25","2015-05-17",NULL,"2016-06-24"
"2325474566","HVC 2015","1121756369","http://dbpedia.org/resource/Haifa","http://www.research.ibm.com/haifa/conferences/hvc2015/","2015-11-17","2015-11-19",NULL,"2015-09-04","2015-07-24","2015-09-14","2016-06-24"
"2328500238","Euro-Par 2016","1163264588","http://dbpedia.org/resource/Grenoble","https://europar2016.inria.fr/","2016-08-22","2016-08-26","2016-01-30","2016-04-24","2016-02-06","2016-06-03","2016-06-24"
"2334779517","PPoPP 2016","1147236337","http://dbpedia.org/resource/Barcelona","http://conf.researchr.org/home/PPoPP-2016","2016-03-12","2016-03-16","2015-09-04","2015-11-09","2015-09-11","2016-01-08","2016-06-24"
"2607368263","ECCTD 2017","1152061191","http://dbpedia.org/resource/University_of_Catania","http://www.ecctd2017.dieei.unict.it","2017-09-04","2017-09-06",NULL,NULL,"2017-04-17",NULL,"2017-04-28"
"2624890655","CSEE&amp;T 2012","2622250501","http://dbpedia.org/resource/Nanjing",NULL,"2012-04-17","2012-04-19",NULL,NULL,NULL,NULL,"2017-06-23"
"2625068347","AUTOTESTCON 2016","2624252937","http://dbpedia.org/resource/Anaheim,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625515700","CriMiCo 2016","2621730872","http://dbpedia.org/resource/Sevastopol",NULL,"2016-09-04","2016-09-10",NULL,NULL,NULL,NULL,"2017-06-23"
"2625807936","SOC 2009","2622769968","http://dbpedia.org/resource/Tampere",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625855056","I&amp;CPS 2015","2622795450","http://dbpedia.org/resource/Calgary",NULL,"2015-05-05","2015-05-08",NULL,NULL,NULL,NULL,"2017-06-23"
"2625893404","WiCOM 2012","2622776580","http://dbpedia.org/resource/Shanghai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626001276","SENSORS 2010","2624549483","http://dbpedia.org/resource/Waikoloa_Village,_Hawaii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626827497","ISPSD 2005","2622637355","http://dbpedia.org/resource/Santa_Barbara,_California",NULL,"2005-05-23","2005-05-26",NULL,NULL,NULL,NULL,"2017-06-23"
"2626905853","NEBEC 2009","2623712003","http://dbpedia.org/resource/Cambridge,_Massachusetts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2679284603","IPRM 2000","2621445615","http://dbpedia.org/resource/Williamsburg,_Virginia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2704882188","MWCAS 2001","2624559037","http://dbpedia.org/resource/Fairborn,_Ohio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2784573917","EMBC 2005","2232857946","http://dbpedia.org/resource/Shanghai",NULL,"2005-08-31","2005-09-03",NULL,NULL,NULL,NULL,"2018-02-02"
"2784771959","CHI 1988","1163450153","http://dbpedia.org/resource/Washington,_D.C.",NULL,"1988-05-15","1988-05-19",NULL,NULL,NULL,NULL,"2018-02-02"
"2786075273","CRYPTO 1988","1153524033","http://dbpedia.org/resource/Santa_Barbara,_California",NULL,"1988-08-21","1988-08-25",NULL,NULL,NULL,NULL,"2018-02-23"
"2789094833","CoNLL 2018","2724687765","http://dbpedia.org/resource/Brussels","http://www.conll.org/","2018-10-31","2018-11-01",NULL,NULL,NULL,NULL,"2018-03-06"
"2790412470","POPL 2006","1160032607","http://dbpedia.org/resource/Charleston,_South_Carolina","http://www.cs.princeton.edu/~dpw/popl/06/","2006-01-11","2006-01-13",NULL,"2005-09-26","2005-07-18",NULL,"2018-03-29"
"2791956675","SoCG 1989","1143959562","http://dbpedia.org/resource/Saarbrücken",NULL,"1989-06-05","1989-06-07",NULL,NULL,NULL,NULL,"2018-03-29"
"2890102482","ICFCM2018","2898577044","http://dbpedia.org/resource/Sydney","http://icfcm.org/","2018-11-16","2018-11-18",NULL,NULL,"2018-08-25",NULL,"2018-09-27"
"2892152710","ICSITech 2018","2754704957","http://dbpedia.org/resource/Malacca","http://icsitech.org/","2018-10-30","2018-10-31",NULL,NULL,"2018-06-30",NULL,"2018-09-27"
"2954925130","TSD 2019","1142381819","http://dbpedia.org/resource/Ljubljana","https://www.kiv.zcu.cz/tsd2019/index.php","2019-09-11","2019-09-13",NULL,"2019-05-10","2019-03-31","2019-05-31","2019-07-12"
"2992539416","COLT 2019","1177622950","http://dbpedia.org/resource/Phoenix,_Arizona","http://learningtheory.org/colt2019/","2019-06-25","2019-06-28",NULL,"2019-04-17","2019-02-01",NULL,"2019-12-13"
"8032263","HPDC 2008","1141854641","http://dbpedia.org/resource/Boston","http://www.hpdc.org/","2008-06-23","2008-06-27","2008-01-14","2008-03-24","2008-01-21",NULL,"2016-06-24"
"16283183","SDM 2014","1142743330","http://dbpedia.org/resource/Philadelphia","http://www.siam.org/meetings/sdm14/","2014-04-24","2014-04-26","2013-10-06",NULL,"2013-10-13",NULL,"2016-06-24"
"17057355","ISVC 2008","1175705186","http://dbpedia.org/resource/Las_Vegas","http://www.isvc.net/","2008-12-01","2008-12-03",NULL,NULL,"2008-07-28",NULL,"2016-06-24"
"35303777","W2GIS 2012","1162660226","http://dbpedia.org/resource/Naples","http://knomelab.dsf.unina.it/w2gis","2012-04-12","2012-04-13",NULL,NULL,"2011-11-30",NULL,"2016-06-24"
"35869028","Eurosys 2010","1173393762","http://dbpedia.org/resource/Paris","http://eurosys2010.sigops-france.fr/","2010-03-30","2010-04-02",NULL,"2010-01-09","2009-10-19","2010-02-08","2016-06-24"
"46369211","GPCE 2008","1121553062","http://dbpedia.org/resource/Nashville,_Tennessee","http://www.hope.cs.rice.edu/twiki/bin/view/GPCE08/WebHome","2008-10-19","2008-10-23","2008-05-12","2008-06-30","2008-05-19",NULL,"2016-06-24"
"47308846","InTrust 2013","2760518661","http://dbpedia.org/resource/Graz","http://intrust13.iaik.tugraz.at/","2013-12-05","2013-12-06",NULL,"2013-08-26","2013-07-29","2013-09-16","2016-06-24"
"50173211","ISDA 2010","1171527391","http://dbpedia.org/resource/Cairo","http://cig.iet.unipi.it/isda2010/","2010-11-29","2010-12-01",NULL,"2010-09-06","2010-07-31","2010-09-15","2016-06-24"
"54498904","WoLLIC 2013","1195635621","http://dbpedia.org/resource/Darmstadt","http://wollic.org/wollic2013","2013-08-20","2013-08-23","2013-03-25",NULL,"2013-03-29",NULL,"2016-06-24"
"69499465","VDA 2012","2759977425","http://dbpedia.org/resource/Burlingame,_California","http://vda-conference.org/vda-2012.html","2012-01-22","2012-01-23",NULL,"2011-09-12","2011-07-11","2011-11-14","2016-06-24"
"73495716","icsports 2014","2758640569","http://dbpedia.org/resource/Rome","http://icsports.secretariat@insticc.org ","2014-10-24","2014-10-26",NULL,NULL,NULL,NULL,"2016-06-24"
"102894657","COLT 2014","1177622950","http://dbpedia.org/resource/Barcelona","http://orfe.princeton.edu/conferences/colt2014/","2014-06-13","2014-06-15",NULL,"2014-04-19","2014-02-07",NULL,"2016-06-24"
"139395724","URSW 2008","2756860364","http://dbpedia.org/resource/Karlsruhe","http://c4i.gmu.edu/ursw/2008","2008-10-26","2008-10-27",NULL,"2008-09-05","2008-07-25",NULL,"2016-06-24"
"172668021","IPCO 2010","1184093072","http://dbpedia.org/resource/Lausanne","http://ipco.epfl.ch/","2010-06-09","2010-06-11",NULL,"2010-01-31","2009-11-20",NULL,"2016-06-24"
"189115344","ICEC 2008","2627069240","http://dbpedia.org/resource/Innsbruck","http://www.icec08.org","2008-08-18","2008-08-22",NULL,NULL,"2008-02-29",NULL,"2016-06-24"
"199564463","IPSN 2008","1161772829","http://dbpedia.org/resource/St._Louis","http://ipsn.acm.org/2008/","2008-04-22","2008-04-24",NULL,NULL,"2007-11-02",NULL,"2016-06-24"
"564750376","CNS 2014","1201662314","http://dbpedia.org/resource/Tampa_International_Airport","http://www.scs.org/springsim","2014-04-13","2014-04-16",NULL,NULL,"2013-10-25",NULL,"2016-06-24"
"570079280","STACS 2015","1178070762","http://dbpedia.org/resource/Munich","http://www14.in.tum.de/STACS2015","2015-03-04","2015-03-07",NULL,NULL,"2014-09-21",NULL,"2016-06-24"
"572245127","AINA 2016","1187330200","http://dbpedia.org/resource/Crans-Montana","http://voyager.ce.fit.ac.jp/conf/aina/2016/","2016-03-23","2016-03-25",NULL,"2015-12-20","2015-10-03","2016-01-20","2016-06-24"
"595297566","MMM 2016","1123621769","http://dbpedia.org/resource/M.I.A.M.I.","http://www.eecs.ucf.edu/mmm2016/","2016-01-04","2016-01-06",NULL,NULL,NULL,NULL,"2016-06-24"
"655892998","CSF 2015","2615919549","http://dbpedia.org/resource/Verona","http://csf2015.di.univr.it","2015-07-14","2015-07-17",NULL,NULL,"2015-02-10",NULL,"2016-06-24"
"656710060","CCIW 2011","1133222229","http://dbpedia.org/resource/Milan","http://www.ivl.disco.unimib.it/CFPs.html","2011-04-20","2011-04-21",NULL,"2011-01-15","2010-12-01","2011-02-05","2016-06-24"
"2607170904","ESANN 2017","1126616278","http://dbpedia.org/resource/Bruges","http://www.esann.org","2017-04-26","2017-04-28",NULL,NULL,"2016-11-19",NULL,"2017-04-28"
"2624225189","AISTATS 2017","2622962978","http://dbpedia.org/resource/Fort_Lauderdale,_Florida","http://www.aistats.org/","2017-04-20","2017-04-22",NULL,"2017-01-24","2016-10-13",NULL,"2017-06-15"
"2625025309","WiCOM 2011","2622776580","http://dbpedia.org/resource/Wuhan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625165880","APMC 2005","2624553436","http://dbpedia.org/resource/Suzhou",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625447375","ICCST 2016","2622554062","http://dbpedia.org/resource/Orlando,_Florida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625502513","EuMIC 2015","2623794690","http://dbpedia.org/resource/Paris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625796868","FIE 2011","2622795077","http://dbpedia.org/resource/Rapid_City,_South_Dakota",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626011205","AFRICON 2009","2623206305","http://dbpedia.org/resource/Nairobi",NULL,"2009-09-23","2009-09-25",NULL,NULL,NULL,NULL,"2017-06-23"
"2626175892","PacRim 2005","2623982781","http://dbpedia.org/resource/Victoria,_British_Columbia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626216488","ASMC 2011","2622702665","http://dbpedia.org/resource/Saratoga_Springs,_New_York",NULL,"2011-05-16","2011-05-18",NULL,NULL,NULL,NULL,"2017-06-23"
"2626343948","IPIN 2015","2623833764","http://dbpedia.org/resource/Banff,_Alberta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626415988","INFOCOM WKSHPS 2008","2622149892",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626513460","ISAP 2014","2623387249","http://dbpedia.org/resource/Kaohsiung",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626592478","ICUWB 2014","2622835322","http://dbpedia.org/resource/Paris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626664481","NRSC 2016","2622415957","http://dbpedia.org/resource/Aswan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2661285733","IITC 1998","2623329905","http://dbpedia.org/resource/San_Francisco",NULL,"1998-06-03","1998-06-03",NULL,NULL,NULL,NULL,"2017-06-30"
"2785603447","CRYPTO 1986","1153524033","http://dbpedia.org/resource/Santa_Barbara,_California",NULL,"1986-08-11","1986-08-15",NULL,NULL,NULL,NULL,"2018-02-23"
"2793382223","ISCA 1978","1131341566","http://dbpedia.org/resource/Palo_Alto,_California",NULL,"1978-04-03","1978-04-05",NULL,NULL,NULL,NULL,"2018-03-29"
"2911852998","ATS 1909","2708360643","http://dbpedia.org/resource/Washington,_D.C.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-21"
"2997252814","CVPR 2020","1158167855","http://dbpedia.org/resource/Seattle","http://cvpr2020.thecvf.com/","2020-06-14","2020-06-19",NULL,"2020-02-23","2019-11-15",NULL,"2020-01-10"
"3021397855","IJCNLP 2020","1126706392","http://dbpedia.org/resource/Suzhou","http://www.aacl2020.org/","2020-12-04","2020-12-07",NULL,"2020-09-11","2020-06-26","2020-09-30","2020-05-13"
"35944588","ISCIS 2011","1125967516","http://dbpedia.org/resource/London","http://san.ee.ic.ac.uk/iscis2011/","2011-09-26","2011-09-28",NULL,"2011-04-22","2011-03-21","2011-05-11","2016-06-24"
"71181615","WWW 2015","1135342153","http://dbpedia.org/resource/Florence","http://www.www2015.it/important-dates/","2015-05-20","2015-05-22","2014-11-03","2015-01-17","2014-11-10","2015-03-08","2016-06-24"
"77217554","ICN 2010","1147859159",NULL,"http://www.iaria.org/conferences2010/ICN10.html","2010-04-11","2010-04-16",NULL,"2009-12-13","2009-11-10","2010-01-16","2016-06-24"
"97784085","LCTES 2013","1131672992","http://dbpedia.org/resource/Seattle","http://www.dcs.gla.ac.uk/conferences/lctes13/","2013-06-16","2013-06-23",NULL,"2013-03-31","2013-02-08","2013-04-18","2016-06-24"
"114931435","ICIS 2011","2754723884","http://dbpedia.org/resource/Sanya","http://acis.cps.cmich.edu/ICIS2011/","2011-05-16","2011-05-18",NULL,"2011-01-16","2010-12-16","2011-02-10","2016-06-24"
"152106885","DBPL 2011","1192201180","http://dbpedia.org/resource/Seattle","http://www.cs.cornell.edu/conferences/dbpl2011/index.php","2011-08-29","2011-08-29",NULL,"2011-07-16","2011-06-09","2011-08-15","2016-06-24"
"161168897","INOC 2013","2759033409","http://dbpedia.org/resource/Tenerife","http://eventos.ull.es/inoc2013/journal/","2013-05-20","2013-05-22",NULL,NULL,"2012-12-10",NULL,"2016-06-24"
"561065013","OPTICS 2015","1177109782","http://dbpedia.org/resource/Colmar","http://www.optics.icete.org","2015-07-20","2015-07-22",NULL,NULL,"2015-02-17",NULL,"2016-06-24"
"561501282","Edutainment 2010","1165815086","http://dbpedia.org/resource/Changchun","http://liama.ia.ac.cn/edutainment2010","2010-08-16","2010-08-16",NULL,NULL,"2010-03-15",NULL,"2016-06-24"
"568876081","INFOCOM 2016","1143723981","http://dbpedia.org/resource/San_Francisco",NULL,"2016-04-10","2016-04-15","2015-07-10","2015-11-20","2015-07-17","2016-01-15","2016-06-24"
"578944556","WCNC 2016","1163279258","http://dbpedia.org/resource/Doha","http://wcnc2016.ieee-wcnc.org/","2016-04-03","2016-04-06",NULL,"2015-12-15","2015-09-15","2016-01-12","2016-06-24"
"613273845","ICTAC 2015","1121242901","http://dbpedia.org/resource/Cali","http://www.ictac2015.co/","2015-10-29","2015-10-31","2015-06-01","2015-07-20","2015-06-05","2015-08-03","2016-06-24"
"631693358","CLA 2011","1133799274","http://dbpedia.org/resource/Nancy,_France","http://cla2011.loria.fr/","2011-10-17","2011-10-21","2011-06-20","2011-08-29","2011-06-27","2011-09-15","2016-06-24"
"650126521","ISBRA 2014","1156741871","http://dbpedia.org/resource/Zhangjiajie","http://isbra2014.csu.edu.cn/isbra14","2014-06-28","2014-06-30",NULL,NULL,"2014-02-01",NULL,"2016-06-24"
"2320775974","MICCAI 2017","1129324708","http://dbpedia.org/resource/Quebec_City","http://www.miccai2017.org","2017-10-06","2017-10-11",NULL,NULL,"2017-03-20",NULL,"2016-06-24"
"2322119334","MobiMedia 2016","1193719506","http://dbpedia.org/resource/Xi'an","http://www.mobimedia.org/2016/show/home","2016-06-18","2016-06-20",NULL,"2016-04-01","2016-02-01","2016-04-20","2016-06-24"
"2331457931","EDM 2016","1193731136","http://dbpedia.org/resource/Raleigh,_North_Carolina","http://www.educationaldatamining.org/EDM2016/index.html","2016-06-29","2016-07-02",NULL,NULL,"2016-02-26",NULL,"2016-06-24"
"2624820539","I&amp;CPS 2007","2622795450","http://dbpedia.org/resource/Edmonton",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625199910","AUTOTESTCON 2013","2624252937","http://dbpedia.org/resource/Schaumburg,_Illinois",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625245423","IRS 2017","2622820903","http://dbpedia.org/resource/Prague","http://www.dgon-irs.org/index.php?id=69","2017-06-28","2017-06-30",NULL,NULL,NULL,NULL,"2017-06-23"
"2625402354","ELMAR 2011","2622322192","http://dbpedia.org/resource/Zadar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625711025","CEIDP 2010","2622324446","http://dbpedia.org/resource/West_Lafayette,_Indiana",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625838860","OCEANS 2016","2624080447","http://dbpedia.org/resource/Monterey,_California",NULL,"2016-04-10","2016-04-13",NULL,NULL,NULL,NULL,"2017-06-23"
"2626006717","ICOPS 2015","2624319261","http://dbpedia.org/resource/Antalya",NULL,"2015-05-24","2015-05-28",NULL,NULL,NULL,NULL,"2017-06-23"
"2626103564","ESSDERC 2004","2622134253","http://dbpedia.org/resource/Leuven",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626109345","IFOST 2017","2621786554","http://dbpedia.org/resource/Ulsan","http://ifost.org/contents/main/","2017-05-31","2017-06-02",NULL,"2017-04-19","2017-03-15","2017-05-02","2017-06-23"
"2626139518","ISSE 2013","2623496199","http://dbpedia.org/resource/Alba_Iulia",NULL,"2013-05-08","2013-05-12",NULL,NULL,NULL,NULL,"2017-06-23"
"2626491991","SPECTS 2016","2622260240","http://dbpedia.org/resource/Montreal",NULL,"2016-07-24","2016-07-27",NULL,NULL,NULL,NULL,"2017-06-23"
"2626985025","IRS 2008","2622820903","http://dbpedia.org/resource/Wrocław",NULL,"2008-05-21","2008-05-23",NULL,NULL,NULL,NULL,"2017-06-23"
"2641351919","ISSE 2003","2623496199","http://dbpedia.org/resource/Tatranská_Lomnica",NULL,"2003-05-08","2003-05-11",NULL,NULL,NULL,NULL,"2017-06-30"
"2670812135","EMC 2002","2622505021","http://dbpedia.org/resource/Minneapolis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2681557199","IUS 2000","2622579721","http://dbpedia.org/resource/San_Juan,_Puerto_Rico",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2704309485","MWP 2000","2623597369","http://dbpedia.org/resource/Oxford",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2713000280","ICM 2001","2624416718","http://dbpedia.org/resource/Rabat",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2734188836","CoNLL 2007","2724687765","http://dbpedia.org/resource/Prague","http://www.clips.uantwerpen.be/conll2007/","2007-06-28","2007-06-30",NULL,NULL,NULL,NULL,"2017-07-14"
"2735590893","ISSSTA 1996","2736046303","http://dbpedia.org/resource/Mainz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-07-21"
"2786164040","CRYPTO 2007","1153524033","http://dbpedia.org/resource/Santa_Barbara,_California","https://www.iacr.org/conferences/crypto2007/","2007-08-19","2007-08-23",NULL,"2007-05-07","2007-02-19","2007-06-05","2018-02-23"
"2787485799","CIKM 2002","1194094125","http://dbpedia.org/resource/Washington,_D.C.","http://www.cikm.org/2002/","2002-11-04","2002-11-09",NULL,NULL,NULL,NULL,"2018-02-23"
"2790344227","KR 2000","1155137614","http://dbpedia.org/resource/Breckenridge,_Colorado","http://www.kr.org/KR2000/","2000-04-12","2000-04-15",NULL,"1999-12-15","1999-10-22","2000-01-21","2018-03-29"
"2791593383","ICDE 1987","1163988186","http://dbpedia.org/resource/Los_Angeles",NULL,"1987-02-03","1987-02-05",NULL,NULL,NULL,NULL,"2018-03-29"
"2793085916","SIGMOD 1986","1175089206","http://dbpedia.org/resource/Washington,_D.C.",NULL,"1986-05-28","1986-05-30",NULL,NULL,NULL,NULL,"2018-03-29"
"2793121036","UAI 1988","1204606053","http://dbpedia.org/resource/Minneapolis",NULL,"1988-07-10","1988-07-12",NULL,NULL,NULL,NULL,"2018-03-29"
"2889975289","ParCo 2019","1195800536","http://dbpedia.org/resource/Prague","http://www.parco.org","2019-09-10","2019-09-13","2019-02-28",NULL,NULL,NULL,"2018-09-27"
"2891171419","TAMC 2019","1200413642","http://dbpedia.org/resource/Kitakyushu","https://drive.google.com/open?id=1tYAEUR1pRw9PBLcvVnm7bRgZ0hk1G5EV","2019-04-13","2019-04-16",NULL,"2018-12-15","2018-11-15","2019-01-15","2018-09-27"
"2892051179","ICCPS14","2898350994",NULL,"http://www.ltu.se","2019-03-24","2019-03-28","2018-08-15",NULL,"2018-10-31",NULL,"2018-09-27"
"2914642828","ATS 1911","2708360643","http://dbpedia.org/resource/Denver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-21"
"2921732920","IMS 2006","2622908915","http://dbpedia.org/resource/San_Francisco",NULL,"2006-06-11","2006-06-16",NULL,NULL,NULL,NULL,"2019-03-22"
"18959898","ICN 2009","1147859159","http://dbpedia.org/resource/Le_Gosier","http://www.iaria.org/conferences2009/ICN09.html","2009-03-01","2009-03-06",NULL,"2008-11-05","2008-10-01",NULL,"2016-06-24"
"22702575","BIOINFORMATICS 2011","1199066382","http://dbpedia.org/resource/Rome","http://www.bioinformatics.biostec.org","2011-01-26","2011-01-29",NULL,"2010-10-01","2010-07-06","2010-10-22","2016-06-24"
"30420959","HPDC 2013","1141854641","http://dbpedia.org/resource/New_York_City","http://www.hpdc.org/2013/","2013-06-17","2013-06-21","2013-01-14",NULL,"2013-01-21",NULL,"2016-06-24"
"48657211","Globe 2011","1152803012","http://dbpedia.org/resource/Toulouse","http://www.irit.fr/globe11","2011-09-01","2011-09-02",NULL,NULL,"2011-04-10",NULL,"2016-06-24"
"97444355","ICDSC 2012","1170255607","http://dbpedia.org/resource/Hong_Kong","http://www.icdsc.org/","2012-10-30","2012-11-02",NULL,"2012-08-17","2012-06-10","2012-09-17","2016-06-24"
"166168504","GIR 2008","1204605585","http://dbpedia.org/resource/Napa_Valley_AVA","http://www.geo.unizh.ch/~rsp/gir08","2008-10-29","2008-10-29",NULL,"2008-08-10","2008-07-15",NULL,"2016-06-24"
"171609434","WEBIST 2009","1156749314","http://dbpedia.org/resource/Lisbon","http://www.webist.org/","2009-03-23","2009-03-23",NULL,"2009-01-14","2008-11-14",NULL,"2016-06-24"
"183950743","BioMed 2014","1179645356","http://dbpedia.org/resource/Zürich","http://www.iasted.org/conferences/home-818.html","2014-06-23","2014-06-25",NULL,"2014-04-15","2014-02-15","2014-05-05","2016-06-24"
"193070522","HAIS 2009","1190684087","http://dbpedia.org/resource/Salamanca","http://gicap.ubu.es/hais2009/main/home.shtml","2009-06-10","2009-06-12",NULL,NULL,"2009-02-12",NULL,"2016-06-24"
"199123171","MASS 2011","1181938614","http://dbpedia.org/resource/Valencia","http://mass2011.upv.es/","2011-10-17","2011-10-21","2011-03-20","2011-06-17","2011-03-27","2011-07-17","2016-06-24"
"581492738","IWSOS 2008","1176822435","http://dbpedia.org/resource/Vienna",NULL,"2008-12-10","2008-12-12",NULL,NULL,"2008-07-10",NULL,"2016-06-24"
"631720175","ITCS 2012","2623987413","http://dbpedia.org/resource/Porto","http://www.sersc.org","2012-07-29","2012-07-29",NULL,NULL,"2012-06-15",NULL,"2016-06-24"
"642162210","ICCCN 2012","1137850760","http://dbpedia.org/resource/Munich","http://www.icccn.org/icccn12/","2012-07-30","2012-08-02",NULL,"2012-04-23","2012-02-24","2012-05-10","2016-06-24"
"2314423020","ANNPR 2016","1164386382","http://dbpedia.org/resource/University_of_Ulm","http://neuro.informatik.uni-ulm.de/ANNPR2016/","2016-09-28","2016-09-30",NULL,"2016-06-22","2016-05-04","2016-07-06","2016-06-24"
"2323332204","IV 2016","2621890925","http://dbpedia.org/resource/Lisbon","http://www.graphicslink.co.uk/IV2016/","2016-07-19","2016-07-22",NULL,"2016-04-24","2016-03-02","2016-05-15","2016-06-24"
"2324262471","WIRN 2016","1137640971","http://dbpedia.org/resource/Vietri_sul_Mare","http://www.wirn2016.polito.it","2016-05-18","2016-05-20",NULL,"2016-05-01","2016-04-16","2016-05-16","2016-06-24"
"2335670659","Ada-Europe 2016","1201175904","http://dbpedia.org/resource/Pisa","http://www.ada-europe.org","2016-06-13","2016-06-17",NULL,NULL,"2016-01-17",NULL,"2016-06-24"
"2605419395","icSPORTS 2017","2758640569","http://dbpedia.org/resource/Funchal","http://www.icsports.org/","2017-10-30","2017-10-31",NULL,NULL,"2017-05-22",NULL,"2017-04-28"
"2606197290","FPS 2017","1120507025","http://dbpedia.org/resource/Seville","http://www.frontiersinpolymerscience.com","2017-05-17","2017-05-19",NULL,NULL,"2017-01-13",NULL,"2017-04-28"
"2606215079","SSBSE 2017","1144017017","http://dbpedia.org/resource/Paderborn","http://ssbse17.github.io/","2017-09-09","2017-09-11",NULL,NULL,"2017-04-07",NULL,"2017-04-28"
"2606566170","EDCC 2017","1163542891","http://dbpedia.org/resource/Geneva",NULL,"2017-09-04","2017-09-08",NULL,NULL,"2017-03-24",NULL,"2017-04-28"
"2624889252","VLSIC 2008","2624024286","http://dbpedia.org/resource/Honolulu",NULL,"2008-06-18","2008-06-20",NULL,NULL,NULL,NULL,"2017-06-23"
